ACT,SELL,LIMIT,IOC,1265,0.2071361,0.2091000,FILLED,1021,1265,1740949335629,262.02716649999996
BERA,SELL,LIMIT,IOC,1.8,8.652128,8.734666,FILLED,0.6,1.8,1740949336208,15.573830399999999
XAI,SELL,LIMIT,IOC,83,0.0926856,0.0940700,FILLED,83,83,1740949338323,7.692904800000001
SOL,SELL,LIMIT,IOC,5,174.0140,174.8200,FILLED,1,5,1740949339114,870.07
AVAAI,SELL,LIMIT,IOC,432,0.0542284,0.0551700,FILLED,276,432,1740949340558,23.4266688
ACT,SELL,LIMIT,IOC,3714,0.2070833,0.2088603,FILLED,1186,3714,1740949342050,769.1073762
SOL,SELL,LIMIT,IOC,1,173.9540,174.8500,FILLED,1,1,1740949342392,173.954
ACT,SELL,LIMIT,IOC,437,0.2069286,0.2089200,FILLED,193,437,1740949351353,90.4277982
HBAR,BUY,LIMIT,IOC,701,0.26666,0.26389,FILLED,701,701,1740949353558,186.92866
ACT,SELL,LIMIT,IOC,1488,0.2065393,0.2077904,FILLED,245,1488,1740949355299,307.3304784
B3,SELL,LIMIT,IOC,3492,0.0060529,0.0060900,FILLED,3492,3492,1740949355299,21.136726799999998
ACT,SELL,LIMIT,IOC,43,0.2050829,0.2068000,FILLED,43,43,1740949357415,8.818564700000001
ETH,BUY,LIMIT,IOC,0.050,2525.25,2515.69,FILLED,0.050,0.050,1740949367161,126.2625
GMT,BUY,LIMIT,IOC,922,0.06535,0.06441,FILLED,151,922,1740949367404,60.252700000000004
SOL,BUY,LIMIT,IOC,100,176.5249,175.6400,FILLED,5,100,1740949367524,17652.49
ETH,BUY,LIMIT,IOC,0.017,2525.92,2517.00,FILLED,0.017,0.017,1740949369037,42.94064
ZRX,BUY,LIMIT,IOC,27.4,0.3242,0.3211,FILLED,27.4,27.4,1740949369037,8.88308
ETH,BUY,LIMIT,IOC,0.057,2526.99,2515.98,FILLED,0.049,0.057,1740949370380,144.03843
XLM,BUY,LIMIT,IOC,85,0.34929,0.34580,FILLED,21,85,1740949370380,29.68965
SOLUSDC,BUY,LIMIT,IOC,0.20,176.5989,175.8025,FILLED,0.05,0.20,1740949370478,35.31978
BTC,BUY,LIMIT,IOC,0.052,94717.11,94333.10,FILLED,0.038,0.052,1740949370705,4925.28972
ETH,BUY,LIMIT,IOC,3.191,2527.70,2516.32,FILLED,0.472,3.191,1740949373299,8065.890699999999
XRP,SELL,LIMIT,IOC,12200.0,2.8422,2.8644,FILLED,239.6,12200.0,1740949373358,34674.840000000004
FARTCOIN,SELL,LIMIT,IOC,5.7,0.3402402,0.3433000,FILLED,5.7,5.7,1740949373398,1.93936914
FIDA,BUY,LIMIT,IOC,279,0.1419077,0.1406126,FILLED,118,279,1740949373575,39.5922483
SOLUSDC,BUY,LIMIT,IOC,0.21,176.7522,176.3300,FILLED,0.21,0.21,1740949377352,37.117962
SOL,BUY,LIMIT,IOC,15,176.9662,176.2800,FILLED,15,15,1740949377361,2654.493
SOL,BUY,LIMIT,IOC,1,177.0768,176.3900,FILLED,1,1,1740949378364,177.0768
SOL,BUY,LIMIT,IOC,5,177.1875,176.3200,FILLED,5,5,1740949379539,885.9375
SAND,BUY,LIMIT,IOC,81,0.36527,0.36323,FILLED,20,81,1740949380315,29.586869999999998
HBAR,BUY,LIMIT,IOC,3033,0.26726,0.26488,FILLED,1909,3033,1740949386395,810.59958
SOLUSDC,BUY,LIMIT,IOC,8.96,177.0852,176.2900,FILLED,2.12,8.96,1740949387081,1586.6833920000001
ADA,BUY,LIMIT,IOC,997,1.04130,1.03690,FILLED,985,997,1740949387081,1038.1761
ETH,BUY,LIMIT,IOC,1.259,2526.74,2516.03,FILLED,0.621,1.259,1740949387596,3181.1656599999997
BTC,BUY,LIMIT,IOC,0.033,94705.55,94329.50,FILLED,0.033,0.033,1740949387596,3125.28315
TST,SELL,LIMIT,IOC,58,0.0871938,0.0880000,FILLED,58,58,1740949413154,5.0572404
TST,SELL,LIMIT,IOC,4993,0.0871200,0.0879000,FILLED,4764,4993,1740949414320,434.99016
TST,SELL,LIMIT,IOC,2000,0.0871172,0.0878000,FILLED,2000,2000,1740949417244,174.23440000000002
TST,SELL,LIMIT,IOC,16263,0.0870489,0.0876665,FILLED,2366,16263,1740949419503,1415.6762607
GRASS,BUY,LIMIT,IOC,2190.2,2.7528818,2.7288080,FILLED,6.1,2190.2,1740949425423,6029.361718359999
KAITO,BUY,LIMIT,IOC,34.5,2.165640,2.144300,FILLED,34.5,34.5,1740949427231,74.71458
ADA,BUY,LIMIT,IOC,1336,1.04361,1.03889,FILLED,1101,1336,1740949438064,1394.2629599999998
GRASS,BUY,LIMIT,IOC,80.4,2.7549334,2.7304195,FILLED,21.7,80.4,1740949438601,221.49664536000003
1000PEPE,SELL,LIMIT,IOC,9730,0.0087874,0.0088365,FILLED,9730,9730,1740949455126,85.50140200000001
ETH,SELL,LIMIT,IOC,0.024,2496.33,2505.09,FILLED,0.024,0.024,1740949455358,59.91192
1000BONK,SELL,LIMIT,IOC,38883,0.0150929,0.0152346,FILLED,4463,38883,1740949455460,586.8572307
ETH,SELL,LIMIT,IOC,0.019,2495.71,2505.77,FILLED,0.019,0.019,1740949456423,47.41849
YGG,SELL,LIMIT,IOC,4642,0.2950863,0.2992484,FILLED,1949,4642,1740949457057,1369.7906046
ACT,SELL,LIMIT,IOC,16806,0.2047769,0.2056246,FILLED,3976,16806,1740949462106,3441.4805814
MOVE,SELL,LIMIT,IOC,2090,0.5326899,0.5374826,FILLED,116,2090,1740949462554,1113.321891
ACT,SELL,LIMIT,IOC,2885,0.2038758,0.2038758,FILLED,2885,2885,1740949463443,588.181683
ACH,SELL,LIMIT,IOC,6890,0.0305108,0.0308631,FILLED,1241,6890,1740949463443,210.219412
1000RATS,BUY,LIMIT,IOC,24433,0.0322923,0.0319700,FILLED,18548,24433,1740949464393,788.9977659000001
PNUT,SELL,LIMIT,IOC,268,0.2319807,0.2340827,FILLED,210,268,1740949464393,62.1708276
ACT,SELL,LIMIT,IOC,1000,0.2032541,0.2045351,FILLED,207,1000,1740949464462,203.2541
NEIRO,SELL,LIMIT,IOC,168845,0.00036836,0.00037170,FILLED,168845,168845,1740949466147,62.19574419999999
1000PEPE,SELL,LIMIT,IOC,44234,0.0087767,0.0088289,FILLED,44234,44234,1740949470735,388.2285478
